Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,13,17,82,66,28.9,1.1,0.2,69.18,30.912,346.487,306.464
4,13,18,0,0,27,1.1,0.2,0,0,0,0
4,13,19,0,0,26.5,1.1,0.2,0,26.5,0,0
4,13,20,0,0,25.9,1.2,0.2,0,25.9,0,0
4,13,21,0,0,25.2,1.2,0.2,0,25.2,0,0
4,13,22,0,0,24.4,1.2,0.2,0,24.4,0,0
4,13,23,0,0,23.7,1.3,0.2,0,23.7,0,0
4,14,0,0,0,23.2,1.3,0.2,0,23.2,0,0
4,14,1,0,0,23,1.3,0.2,0,23,0,0
4,14,2,0,0,23.2,1.2,0.2,0,23.2,0,0
4,14,3,0,0,23.4,1.1,0.2,0,23.4,0,0
4,14,4,0,0,23.5,1.1,0.2,0,23.5,0,0
4,14,5,0,2,24.4,0.8,0.2,1.844,24.452,5.746,0
4,14,6,178,107,27,0.7,0.2,135.804,31.411,714.331,661.275
4,14,7,395,185,30.4,1.1,0.2,355.876,40.995,1979.347,1881.466
4,14,8,525,234,33.3,2,0.2,582.965,47.498,3187.586,3046.892
4,14,9,149,569,35,2.6,0.2,683.578,49.761,3630.805,3474.406
4,14,10,636,292,35.9,3,0.2,907.527,54.212,4759.284,4562.899
4,14,11,765,225,36.4,3.3,0.2,1006.837,55.74,5238.177,5024.823
4,14,12,0,800,36.5,3.5,0.2,782.154,50.979,4083.114,3910.688
4,14,13,0,800,36.3,3.7,0.2,782.202,50.358,4108.76,3935.426
4,14,14,629,225,35.7,3.8,0.2,719.539,48.528,3904.683,3738.58
4,14,15,539,195,34.8,3.7,0.2,511.295,44.078,2846.293,2717.692
4,14,16,379,147,32.8,2.8,0.2,277.293,38.581,1516.717,1435.229
4,14,17,113,65,29.7,1.7,0.2,71.599,31.502,350.647,310.477
4,14,18,0,0,27.5,1.3,0.2,0,0,0,0
4,14,19,0,0,26.6,1.3,0.2,0,26.6,0,0
4,14,20,0,0,25.8,1.2,0.2,0,25.8,0,0
4,14,21,0,0,25.1,1.2,0.2,0,25.1,0,0
4,14,22,0,0,24.3,1.2,0.2,0,24.3,0,0
4,14,23,0,0,23.6,1.2,0.2,0,23.6,0,0
4,15,0,0,0,23,1.2,0.2,0,23,0,0
4,15,1,0,0,22.5,1.2,0.2,0,22.5,0,0
4,15,2,0,0,22.2,1.2,0.2,0,22.2,0,0
4,15,3,0,0,22,1.2,0.2,0,22,0,0
4,15,4,0,0,22,1.1,0.2,0,22,0,0
4,15,5,0,3,23.3,1,0.2,2.767,23.374,8.888,0
4,15,6,182,107,26.2,1,0.2,136.88,30.307,723.568,670.184
4,15,7,390,186,29.5,1.3,0.2,355.04,39.572,1986.494,1888.359
4,15,8,521,236,32,1.6,0.2,582.647,47.438,3185.626,3045.001
4,15,9,600,267,33.4,2,0.2,773.431,52.192,4115.956,3942.366
4,15,10,646,284,34.5,2.3,0.2,909.247,55.298,4746.605,4550.669
4,15,11,711,261,35.2,2.7,0.2,988.676,56.205,5129.198,4919.705
4,15,12,712,256,35.5,3,0.2,975.146,55.174,5085.567,4877.62
4,15,13,689,247,35.5,3.3,0.2,886.763,52.546,4697.3,4503.111
4,15,14,603,244,35,3.4,0.2,715.474,48.558,3879.176,3713.977
4,15,15,508,210,34,3.3,0.2,507.218,43.791,2823.906,2696.099
4,15,16,346,157,32.1,2.5,0.2,274.711,38.145,1507.409,1426.251
4,15,17,98,67,29,1.5,0.2,71.608,30.891,356.256,315.887
4,15,18,0,0,26.7,1.1,0.2,0,0,0,0
4,15,19,0,0,25.9,1.1,0.2,0,25.9,0,0
4,15,20,0,0,25.5,1.1,0.2,0,25.5,0,0
4,15,21,0,0,25.3,1,0.2,0,25.3,0,0
4,15,22,0,0,25.1,1,0.2,0,25.1,0,0
4,15,23,0,0,24.8,1,0.2,0,24.8,0,0
4,16,0,0,0,24.3,1,0.2,0,24.3,0,0
4,16,1,0,0,23.9,1,0.2,0,23.9,0,0
4,16,2,0,0,23.7,1,0.2,0,23.7,0,0
4,16,3,0,0,23.5,1,0.2,0,23.5,0,0
4,16,4,0,0,23.5,1,0.2,0,23.5,0,0
4,16,5,1,5,24.5,0.9,0.2,4.615,24.626,15.15,0
4,16,6,233,104,27.4,0.7,0.2,145.84,32.119,757.144,702.57
4,16,7,443,172,31.3,1.2,0.2,368.633,42.011,2044.088,1943.913
4,16,8,544,229,34.5,2.4,0.2,591.406,47.824,3229.59,3087.408
4,16,9,595,273,36.2,3.1,0.2,775.362,51.607,4135.088,3960.821
4,16,10,629,301,37.3,3.5,0.2,909.35,54.223,4766.288,4569.654
4,16,11,703,272,38,3.9,0.2,991.216,55.363,5158.916,4948.37
4,16,12,669,290,38.4,4.2,0.2,965.515,54.602,5043.206,4836.76
4,16,13,84,686,38.3,4.2,0.2,756.781,50.957,3975.058,3806.461
4,16,14,464,319,37.9,4,0.2,680.655,49.672,3660.175,3502.736
4,16,15,340,278,37.1,3.3,0.2,470.86,46.179,2580.417,2461.237
4,16,16,167,201,34.8,2,0.2,249.997,40.874,1365.277,1289.154
4,16,17,15,58,32.3,1,0.2,54.596,33.953,281.054,243.35
4,16,18,0,0,30.8,1.1,0.2,0,0,0,0
4,16,19,0,0,29.4,1.5,0.2,0,29.4,0,0
4,16,20,0,0,27.9,2,0.2,0,27.9,0,0
4,16,21,0,0,26.4,2.3,0.2,0,26.4,0,0
4,16,22,0,0,25,2.3,0.2,0,25,0,0
4,16,23,0,0,23.7,2,0.2,0,23.7,0,0
4,17,0,0,0,22.7,1.6,0.2,0,22.7,0,0
4,17,1,0,0,22.1,1.5,0.2,0,22.1,0,0
4,17,2,0,0,21.8,1.4,0.2,0,21.8,0,0
4,17,3,0,0,21.6,1.3,0.2,0,21.6,0,0
4,17,4,0,0,21.5,1.3,0.2,0,21.5,0,0
4,17,5,5,8,23.1,1.2,0.2,7.47,23.29,25.376,0
4,17,6,348,94,26.5,1.6,0.2,161.858,30.666,825.941,768.93
4,17,7,589,139,30.4,2.6,0.2,403.069,39.154,2268.036,2159.926
4,17,8,0,630,33.6,3.5,0.2,607.072,44.891,3302.419,3157.657
4,17,9,13,709,35.4,3.9,0.2,697.971,47.591,3723.264,3563.589
4,17,10,0,800,36.4,4.1,0.2,779.968,49.613,4101.298,3928.228
4,17,11,912,153,37.1,4.2,0.2,1067.982,55.04,5577.676,5352.292
4,17,12,0,800,37.3,4.4,0.2,780.104,49.969,4088.582,3915.962
4,17,13,909,135,37.2,4.5,0.2,964.767,52.771,5118.628,4909.51
4,17,14,837,143,36.6,4.6,0.2,795.329,49.287,4315.487,4134.827
4,17,15,759,127,35.6,4.5,0.2,573.742,44.901,3199.627,3058.507
4,17,16,604,103,33.1,3.4,0.2,318.557,39.097,1729.056,1640.044
4,17,17,283,60,28.9,2.1,0.2,85.719,30.823,383.775,342.432
4,17,18,0,0,25.8,1.7,0.2,0,0,0,0
4,17,19,0,0,24.6,1.7,0.2,0,24.6,0,0
4,17,20,0,0,23.7,1.6,0.2,0,23.7,0,0
4,17,21,0,0,22.9,1.4,0.2,0,22.9,0,0
4,17,22,0,0,22.4,1.4,0.2,0,22.4,0,0
4,17,23,0,0,22,1.4,0.2,0,22,0,0
4,18,0,0,0,21.9,1.4,0.2,0,21.9,0,0
4,18,1,0,0,21.9,1.4,0.2,0,21.9,0,0
4,18,2,0,0,22,1.4,0.2,0,22,0,0
4,18,3,0,0,22.2,1.3,0.2,0,22.2,0,0
4,18,4,0,0,22.3,1.3,0.2,0,22.3,0,0
4,18,5,8,10,23.8,1,0.2,9.342,24.049,31.991,3.112
4,18,6,378,93,27.1,0.7,0.2,167.74,32.477,846.841,789.089
4,18,7,611,137,31,0.7,0.2,413.75,44.676,2276.83,2168.408
4,18,8,0,639,34.1,1.3,0.2,615.3,51.479,3255.244,3112.153
4,18,9,803,181,35.8,1.9,0.2,860.048,57.145,4491.608,4304.707
4,18,10,0,800,36.8,2.3,0.2,779.253,54.535,4012.19,3842.277
4,18,11,790,238,37.3,2.8,0.2,1043.705,59.091,5345.405,5128.251
4,18,12,0,800,37.5,3.2,0.2,779.443,52.632,4038.922,3868.062
4,18,13,0,800,37.4,3.4,0.2,779.036,52.062,4061.127,3889.481
4,18,14,0,736,36.8,3.4,0.2,713.549,50.256,3774.686,3613.189
4,18,15,645,170,35.8,3.1,0.2,548.865,46.753,3028.39,2893.337
4,18,16,473,134,33.3,2,0.2,299.298,40.541,1620.201,1535.046
4,18,17,176,68,30.1,1.2,0.2,80.841,32.359,384.375,343.01
4,18,18,0,0,28.9,1.1,0.2,0,0,0,0
4,18,19,0,0,28.9,0.9,0.2,0,28.9,0,0
4,18,20,0,0,28.9,0.7,0.2,0,28.9,0,0
4,18,21,0,0,28.7,0.6,0.2,0,28.7,0,0
4,18,22,0,0,28.4,0.4,0.2,0,28.4,0,0
4,18,23,0,0,28,0.3,0.2,0,28,0,0
4,19,0,0,0,27.4,0.3,0.2,0,27.4,0,0
4,19,1,0,0,26.8,0.4,0.2,0,26.8,0,0
4,19,2,0,0,26.2,0.5,0.2,0,26.2,0,0
4,19,3,0,0,25.4,0.7,0.2,0,25.4,0,0
4,19,4,0,0,24.8,0.7,0.2,0,24.8,0,0
4,19,5,2,7,24.6,0.8,0.2,6.464,24.782,21.606,0
4,19,6,242,112,27.1,1,0.2,155.998,31.77,817.201,760.499
4,19,7,460,183,30.8,1.6,0.2,388.044,41.082,2163.322,2058.922
4,19,8,590,225,34,2.1,0.2,619.029,48.777,3368.415,3221.314
4,19,9,667,253,35.9,2.4,0.2,817.583,54.278,4312.758,4132.195
4,19,10,711,269,37,2.5,0.2,955.774,58.061,4928.835,4726.442
4,19,11,0,800,37.6,2.6,0.2,778.973,54.357,4004.056,3834.431
4,19,12,0,800,37.9,2.7,0.2,778.793,54.359,4005.451,3835.777
4,19,13,0,793,37.8,2.7,0.2,771.141,54.114,3984.516,3815.583
4,19,14,97,589,37.2,2.7,0.2,650.726,51.005,3439.817,3290.186
4,19,15,240,349,36.2,2.5,0.2,476.026,46.717,2593.443,2473.802
4,19,16,318,173,33.9,1.6,0.2,278.559,41.248,1511.223,1429.93
4,19,17,79,73,31.2,1,0.2,74.359,33.426,374,333.003
4,19,18,0,0,30.1,0.9,0.2,0,0,0,0
4,19,19,0,0,29.9,0.6,0.2,0,29.9,0,0
4,19,20,0,0,29.3,0.5,0.2,0,29.3,0,0
4,19,21,0,0,28,0.7,0.2,0,28,0,0
4,19,22,0,0,26.6,1,0.2,0,26.6,0,0
4,19,23,0,0,25.5,1.1,0.2,0,25.5,0,0
4,20,0,0,0,24.5,1.2,0.2,0,24.5,0,0
4,20,1,0,0,23.8,1.3,0.2,0,23.8,0,0
4,20,2,0,0,23.4,1.3,0.2,0,23.4,0,0
4,20,3,0,0,23.1,1.2,0.2,0,23.1,0,0
4,20,4,0,0,23,1.2,0.2,0,23,0,0
4,20,5,1,7,23.8,1,0.2,6.464,23.973,21.703,0
4,20,6,200,119,26.8,1.2,0.2,153.716,31.196,817.403,760.694
4,20,7,402,202,30.7,1.7,0.2,377.598,40.489,2108.316,2005.865
4,20,8,520,255,34,2.3,0.2,601.722,47.809,3281.053,3137.047
4,20,9,590,294,36.2,2.8,0.2,792.087,52.757,4198.987,4022.456
4,20,10,624,319,37.3,3,0.2,921.206,55.882,4789.571,4592.112
4,20,11,667,310,37.9,3.2,0.2,990.514,57.221,5107.482,4898.758
4,20,12,653,315,38.1,3.2,0.2,971.455,57.051,5016.043,4810.559
4,20,13,617,305,37.9,3.1,0.2,873.708,55.241,4565.906,4376.373
4,20,14,598,259,37.4,3,0.2,723.299,52.025,3861.128,3696.568
4,20,15,498,224,36.4,2.6,0.2,512.271,47.535,2804.752,2677.623
4,20,16,334,169,34.2,1.7,0.2,280.175,41.429,1517.502,1435.986
4,20,17,96,73,31.3,1,0.2,76.138,33.572,379.172,337.991
4,20,18,0,0,29.2,1,0.2,0,0,0,0
4,20,19,0,0,27.3,1.3,0.2,0,27.3,0,0
4,20,20,0,0,26,2.1,0.2,0,26,0,0
4,20,21,0,0,25.2,3,0.2,0,25.2,0,0
4,20,22,0,0,24.2,3.1,0.2,0,24.2,0,0
4,20,23,0,0,23.2,2.6,0.2,0,23.2,0,0
4,21,0,0,0,22.6,2.4,0.2,0,22.6,0,0
4,21,1,0,0,22.2,2.1,0.2,0,22.2,0,0
4,21,2,0,0,22,1.9,0.2,0,22,0,0
4,21,3,0,0,21.9,1.8,0.2,0,21.9,0,0
4,21,4,0,0,21.8,1.7,0.2,0,21.8,0,0
4,21,5,1,5,23,2.5,0.2,4.615,23.089,15.283,0
4,21,6,115,123,25.1,3.5,0.2,138.352,27.66,761.292,706.571
4,21,7,184,274,27.2,4.1,0.2,344.339,33.082,1974.336,1876.633
4,21,8,194,412,29.1,4.5,0.2,528.614,37.624,2974.581,2841.435
4,21,9,172,549,30.5,4.8,0.2,683.143,41.058,3760.207,3599.223
4,21,10,108,691,31.3,5,0.2,785.225,43.105,4254.153,4075.667
4,21,11,73,764,31.8,5,0.2,833.137,44.313,4475.204,4288.884
4,21,12,88,737,31.8,4.7,0.2,818.245,44.576,4395.673,4212.172
4,21,13,143,624,31.4,4.3,0.2,742.653,43.655,4027.121,3856.679
4,21,14,194,482,30.7,3.8,0.2,620.119,41.719,3416.871,3268.053
4,21,15,356,272,29.9,3.2,0.2,472.006,39.148,2663.033,2540.926
4,21,16,229,185,28.7,2.6,0.2,255.684,34.233,1430.487,1352.054
4,21,17,58,67,26.9,2,0.2,66.892,28.502,346.654,306.625
4,21,18,0,0,25.3,1.7,0.2,0,0,0,0
4,21,19,0,0,24.5,1.8,0.2,0,24.5,0,0
4,21,20,0,0,23.9,1.7,0.2,0,23.9,0,0
4,21,21,0,0,23.4,1.7,0.2,0,23.4,0,0
4,21,22,0,0,23.1,1.8,0.2,0,23.1,0,0
4,21,23,0,0,22.7,2.3,0.2,0,22.7,0,0
4,22,0,0,0,22.3,2.8,0.2,0,22.3,0,0
4,22,1,0,0,21.7,3.4,0.2,0,21.7,0,0
4,22,2,0,0,21.2,3.7,0.2,0,21.2,0,0
4,22,3,0,0,20.7,3.3,0.2,0,20.7,0,0
4,22,4,0,0,20.5,3.1,0.2,0,20.5,0,0
4,22,5,0,3,20.6,2.9,0.2,2.767,20.65,9.032,0
4,22,6,53,121,21.9,3.2,0.2,122.598,24.292,694.202,641.859
4,22,7,187,263,23.9,3.2,0.2,335.321,30.467,1941.618,1845.074
4,22,8,312,349,26.1,3,0.2,550.265,37.223,3113.421,2975.355
4,22,9,399,399,28,2.7,0.2,730.049,43.511,4004.31,3834.676
4,22,10,0,800,29.5,2.4,0.2,776.53,46.839,4128.373,3954.344
4,22,11,0,800,30.7,2.1,0.2,777.151,49.074,4084.143,3911.681
4,22,12,0,800,31.6,2,0.2,776.908,50.343,4063.619,3891.884
4,22,13,558,334,31.9,1.9,0.2,847.365,52.879,4468.375,4282.297
4,22,14,27,658,31.8,1.8,0.2,652.875,48.269,3482.676,3331.526
4,22,15,426,248,31.3,1.8,0.2,489.011,43.717,2713.627,2589.728
4,22,16,282,179,30.2,1.4,0.2,270.491,37.666,1490.379,1409.824
4,22,17,80,74,28.5,0.9,0.2,75.127,30.808,383.41,342.079
4,22,18,0,0,27.2,0.8,0.2,0,0,0,0
4,22,19,0,0,26.6,0.7,0.2,0,26.6,0,0
4,22,20,0,0,25.9,0.7,0.2,0,25.9,0,0
4,22,21,0,0,25.1,0.7,0.2,0,25.1,0,0
4,22,22,0,0,24.2,0.8,0.2,0,24.2,0,0
4,22,23,0,0,23.4,0.9,0.2,0,23.4,0,0
4,23,0,0,0,22.7,0.9,0.2,0,22.7,0,0
4,23,1,0,0,22.2,0.8,0.2,0,22.2,0,0
4,23,2,0,0,21.8,0.8,0.2,0,21.8,0,0
4,23,3,0,0,21.7,0.7,0.2,0,21.7,0,0
4,23,4,0,0,21.6,0.7,0.2,0,21.6,0,0
4,23,5,2,8,22.7,0.8,0.2,7.388,22.915,27.265,0
4,23,6,135,130,25.3,0.9,0.2,149.157,29.925,813.168,756.609
4,23,7,302,235,28.2,1.6,0.2,364.077,37.845,2051.814,1951.365
4,23,8,415,302,30.5,2.4,0.2,573.46,43.403,3173.723,3033.52
4,23,9,164,563,32,2.8,0.2,689.343,46.363,3710.603,3551.376
4,23,10,0,800,33.1,2.8,0.2,775.882,49.217,4083.791,3911.341
4,23,11,564,373,33.8,2.7,0.2,948.271,53.923,4951.299,4748.11
4,23,12,556,372,34.4,2.5,0.2,930.279,54.87,4841.203,4641.915
4,23,13,534,351,34.6,2.3,0.2,841.486,53.84,4416.535,4232.295
4,23,14,502,306,34.4,2.2,0.2,693.165,50.586,3713.608,3554.275
4,23,15,409,260,33.8,2,0.2,490.256,45.742,2695.775,2572.508
4,23,16,259,190,32.4,1.4,0.2,272.283,39.918,1488.494,1408.006
4,23,17,64,76,30.2,0.9,0.2,75.073,32.515,384.946,343.561
4,23,18,0,0,28.5,1,0.2,0,0,0,0
4,23,19,0,0,27.6,1.1,0.2,0,27.6,0,0
4,23,20,0,0,26.9,1.2,0.2,0,26.9,0,0
4,23,21,0,0,26.2,1,0.2,0,26.2,0,0
4,23,22,0,0,25.7,0.9,0.2,0,25.7,0,0
4,23,23,0,0,25.4,0.7,0.2,0,25.4,0,0
4,24,0,0,0,24.9,0.7,0.2,0,24.9,0,0
4,24,1,0,0,24.4,0.6,0.2,0,24.4,0,0
4,24,2,0,0,24.2,0.6,0.2,0,24.2,0,0
4,24,3,0,0,24.2,0.5,0.2,0,24.2,0,0
4,24,4,0,0,24.2,0.4,0.2,0,24.2,0,0
4,24,5,1,8,25.2,0.6,0.2,7.388,25.427,26.82,0
4,24,6,132,130,27.4,0.8,0.2,148.625,32.134,803.513,747.296
4,24,7,301,227,30.5,1.5,0.2,356.191,40.148,1987.177,1889.019
4,24,8,426,288,33.2,2.4,0.2,567.286,45.966,3106.886,2969.051
4,24,9,499,329,34.8,2.9,0.2,749.801,50.195,4009.487,3839.67
4,24,10,540,359,35.9,3.1,0.2,879.679,53.341,4616.763,4425.428
4,24,11,534,386,36.6,3.1,0.2,930.509,55.036,4833.677,4634.656
4,24,12,82,746,37,3,0.2,819.301,53.451,4239.092,4061.139
4,24,13,518,353,37,3,0.2,828.278,53.705,4348.771,4166.932
4,24,14,192,489,36.8,3.1,0.2,623.62,49.164,3330.282,3184.532
4,24,15,325,285,36.3,3.1,0.2,465.167,45.562,2551.588,2433.43
4,24,16,183,199,34.6,2.4,0.2,251.562,40.251,1374.835,1298.374
4,24,17,29,67,32,1.4,0.2,63.695,33.749,329.531,290.109
4,24,18,0,0,30.1,1.3,0.2,0,0,0,0
4,24,19,0,0,29.4,1.5,0.2,0,29.4,0,0
4,24,20,0,0,28.8,1.6,0.2,0,28.8,0,0
4,24,21,0,0,27.9,1.6,0.2,0,27.9,0,0
4,24,22,0,0,27,1.5,0.2,0,27,0,0
4,24,23,0,0,26.1,1.3,0.2,0,26.1,0,0
4,25,0,0,0,25.3,1.2,0.2,0,25.3,0,0
4,25,1,0,0,24.7,1.2,0.2,0,24.7,0,0
4,25,2,0,0,24.3,1.2,0.2,0,24.3,0,0
4,25,3,0,0,24.1,1.2,0.2,0,24.1,0,0
4,25,4,0,0,24,1.2,0.2,0,24,0,0
4,25,5,1,9,25.9,1.1,0.2,8.313,26.129,32.268,3.38
4,25,6,150,133,29.2,1.2,0.2,155.378,33.667,833.273,776.002
4,25,7,352,215,33,2.3,0.2,368.381,41.456,2046.526,1946.264
4,25,8,493,261,35.7,3.8,0.2,590.197,46.227,3234.575,3092.216
4,25,9,580,287,37.1,4.1,0.2,776.642,50.334,4157.252,3982.199
4,25,10,626,302,38.1,4.2,0.2,905.313,53.292,4759.487,4563.094
4,25,11,588,348,38.6,4.3,0.2,946.553,54.251,4938.043,4735.324
4,25,12,58,776,38.5,4.4,0.2,825.886,51.917,4297.356,4117.338
4,25,13,128,644,37.9,4.7,0.2,746.679,49.573,3947.427,3779.809
4,25,14,192,488,37.1,4.8,0.2,622.05,46.724,3355.807,3209.153
4,25,15,182,362,36.2,4.6,0.2,452.003,43.401,2488.812,2372.878
4,25,16,214,192,34.8,3.6,0.2,255.853,39.491,1400.763,1323.383
4,25,17,40,72,32.2,2.4,0.2,69.094,33.739,356.71,316.325
4,25,18,0,0,30.1,1.8,0.2,0,0,0,0
4,25,19,0,0,29.4,1.7,0.2,0,29.4,0,0
4,25,20,0,0,28.8,1.5,0.2,0,28.8,0,0
4,25,21,0,0,28.2,1.3,0.2,0,28.2,0,0
4,25,22,0,0,27.6,1.2,0.2,0,27.6,0,0
4,25,23,0,0,27.2,1,0.2,0,27.2,0,0
4,26,0,0,0,26.8,1,0.2,0,26.8,0,0
4,26,1,0,0,26.5,1,0.2,0,26.5,0,0
4,26,2,0,0,26.1,1,0.2,0,26.1,0,0
4,26,3,0,0,25.6,1.1,0.2,0,25.6,0,0
4,26,4,0,0,25.3,1.2,0.2,0,25.3,0,0
4,26,5,1,8,26.9,1.4,0.2,7.388,27.089,28.238,0
4,26,6,114,133,29.9,2,0.2,147.505,33.463,797.497,741.494
4,26,7,176,284,33.3,2.7,0.2,349.765,40.756,1942.488,1845.913
4,26,8,182,424,35.7,3.4,0.2,530.909,45.742,2885.747,2755.749
4,26,9,174,550,36.6,3.6,0.2,683.479,49.099,3636.952,3480.336
4,26,10,118,683,37.1,3.7,0.2,783.221,51.179,4102.695,3929.575
4,26,11,80,760,37.5,3.6,0.2,832.142,52.672,4315.883,4135.209
4,26,12,0,800,37.6,3.4,0.2,774.541,52.159,4018.939,3848.787
4,26,13,594,299,37.4,3.3,0.2,843.002,53.593,4435.215,4250.313
4,26,14,540,274,36.9,3.2,0.2,689.725,50.387,3701.429,3542.527
4,26,15,455,232,36.1,3,0.2,492.105,46.072,2705.082,2581.485
4,26,16,313,171,34.7,2.5,0.2,272.935,40.707,1481.378,1401.142
4,26,17,91,78,32.1,1.9,0.2,79.498,34.037,400.132,358.209
4,26,18,0,0,30.1,1.6,0.2,0,0,0,0
4,26,19,0,0,29,1.6,0.2,0,29,0,0
4,26,20,0,0,28,1.5,0.2,0,28,0,0
4,26,21,0,0,27.2,1.4,0.2,0,27.2,0,0
4,26,22,0,0,26.6,1.4,0.2,0,26.6,0,0
4,26,23,0,0,25.9,1.4,0.2,0,25.9,0,0
4,27,0,0,0,25.1,1.4,0.2,0,25.1,0,0
4,27,1,0,0,24.4,1.5,0.2,0,24.4,0,0
4,27,2,0,0,23.9,1.4,0.2,0,23.9,0,0
4,27,3,0,0,23.6,1.4,0.2,0,23.6,0,0
4,27,4,0,0,23.5,1.3,0.2,0,23.5,0,0
4,27,5,10,19,25.4,1.4,0.2,17.596,25.858,74.39,44.009
4,27,6,270,121,29,2.2,0.2,172.586,32.966,906.931,847.05
4,27,7,474,180,32.6,3.4,0.2,394.474,40.086,2209.937,2103.885
4,27,8,591,220,35,4.2,0.2,616.654,45.388,3399.099,3250.911
4,27,9,122,613,35.6,4.5,0.2,698.752,46.827,3747.027,3586.51
4,27,10,31,784,35.9,4.8,0.2,786.685,48.022,4163.779,3988.495
4,27,11,0,800,36.3,4.9,0.2,774.326,48.069,4084.747,3912.263
4,27,12,1,800,36.3,5.1,0.2,774.957,47.787,4095.64,3922.77
4,27,13,85,694,35.6,5.2,0.2,757.205,46.706,4044.961,3873.887
4,27,14,181,507,34.5,5.1,0.2,630.924,43.896,3442.097,3292.385
4,27,15,176,373,33.5,5,0.2,458.073,40.429,2552.862,2434.659
4,27,16,177,218,32.5,4.5,0.2,266.079,36.791,1479.464,1399.296
4,27,17,128,80,30.7,3.4,0.2,85.168,32.275,425.051,382.245
4,27,18,0,0,29,2.7,0.2,0,0,0,0
4,27,19,0,0,28.3,2.7,0.2,0,28.3,0,0
4,27,20,0,0,27.4,2.2,0.2,0,27.4,0,0
4,27,21,0,0,26.2,1.9,0.2,0,26.2,0,0
4,27,22,0,0,25.5,1.9,0.2,0,25.5,0,0
4,27,23,0,0,24.9,1.8,0.2,0,24.9,0,0
4,28,0,0,0,24.3,1.7,0.2,0,24.3,0,0
4,28,1,0,0,23.9,1.7,0.2,0,23.9,0,0
4,28,2,0,0,23.4,1.8,0.2,0,23.4,0,0
4,28,3,0,0,22.9,1.8,0.2,0,22.9,0,0
4,28,4,0,0,22.7,1.9,0.2,0,22.7,0,0
4,28,5,20,23,24.2,2.4,0.2,20.823,24.64,88.988,58.09
4,28,6,314,113,27.2,3.2,0.2,175.54,30.567,923.03,862.578
4,28,7,523,162,30.3,4,0.2,400.409,37.243,2271.455,2163.223
4,28,8,209,421,33.1,4.7,0.2,545.564,41.665,3018.366,2883.668
4,28,9,722,203,35.4,5,0.2,814.922,47.722,4421.052,4236.652
4,28,10,33,782,37.2,5.2,0.2,786.007,48.716,4148.046,3973.319
4,28,11,0,800,38.3,5.4,0.2,773.792,49.355,4059.702,3888.106
4,28,12,0,800,38.7,5.7,0.2,773.42,49.368,4060.166,3888.553
4,28,13,74,706,38.3,5.9,0.2,758.728,48.546,4020.438,3850.233
4,28,14,178,511,37.1,5.9,0.2,631.914,45.658,3421.798,3272.805
4,28,15,186,370,35.7,5.6,0.2,460.555,42.177,2548.923,2430.859
4,28,16,179,220,34,4.6,0.2,268.354,38.271,1483.019,1402.725
4,28,17,149,82,31.9,3.4,0.2,89.097,33.544,438.986,395.686
4,28,18,0,0,30.2,2.7,0.2,0,0,0,0
4,28,19,0,0,28.9,2.4,0.2,0,28.9,0,0
4,28,20,0,0,27.8,2.2,0.2,0,27.8,0,0
4,28,21,0,0,26.8,1.9,0.2,0,26.8,0,0
4,28,22,0,0,25.8,1.7,0.2,0,25.8,0,0
4,28,23,0,0,25,1.5,0.2,0,25,0,0
4,29,0,0,0,24.4,1.4,0.2,0,24.4,0,0
4,29,1,0,0,24,1.3,0.2,0,24,0,0
4,29,2,0,0,23.8,1.3,0.2,0,23.8,0,0
4,29,3,0,0,23.9,1.3,0.2,0,23.9,0,0
4,29,4,0,0,24,1.2,0.2,0,24,0,0
4,29,5,26,25,26.3,1.2,0.2,21.551,26.894,94.524,63.43
4,29,6,167,145,29.6,1.8,0.2,170.282,33.876,916.259,856.048
4,29,7,183,290,33.1,3,0.2,358.321,40.352,1994.02,1895.619
4,29,8,204,422,35.9,3.7,0.2,542.902,45.705,2952.686,2820.315
4,29,9,151,582,37.4,3.8,0.2,690.892,49.656,3663.744,3506.178
4,29,10,70,742,38.5,3.8,0.2,795.913,52.587,4136.59,3962.269
4,29,11,0,800,39.2,3.9,0.2,773.267,52.67,4000.145,3830.659
4,29,12,0,800,39.3,4,0.2,772.874,52.571,4002.409,3832.843
4,29,13,115,660,38.8,4.2,0.2,748.412,51.317,3924.669,3757.857
4,29,14,659,211,37.9,4.3,0.2,719.912,49.846,3881.844,3716.55
4,29,15,182,366,37,4.2,0.2,454.035,44.637,2486.016,2370.182
4,29,16,171,221,35.6,3.4,0.2,266.191,40.638,1456.402,1377.051
4,29,17,160,78,32.8,2.1,0.2,86.841,34.81,420.954,378.293
4,29,18,0,0,30.4,1.6,0.2,0,0,0,0
4,29,19,0,0,29.5,1.6,0.2,0,29.5,0,0
4,29,20,0,0,29,1.6,0.2,0,29,0,0
4,29,21,0,0,28.6,1.7,0.2,0,28.6,0,0
4,29,22,0,0,28.1,1.9,0.2,0,28.1,0,0
4,29,23,0,0,27.6,1.9,0.2,0,27.6,0,0
4,30,0,0,0,26.9,1.9,0.2,0,26.9,0,0
4,30,1,0,0,26.2,1.9,0.2,0,26.2,0,0
